time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010491529867	4.54285	-9.79249	-2.70723	-1.83972	-0.98208	lidar	0.886333	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479
1477010491584756	4.64594	-9.65869	-2.64821	-1.95708	-1.05914	radar	7.12927	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187
1477010491639645	4.71314	-9.52686	-2.64919	-2.02083	-1.06429	lidar	0.061899	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186
1477010491694709	4.74627	-9.38839	-2.67384	-2.04119	-1.01685	radar	2.05545	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411
1477010491749773	4.82956	-9.25703	-2.68237	-2.10525	-1.02379	lidar	0.119476	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241
1477010491804763	4.88558	-9.12106	-2.7001	-2.13434	-0.989332	radar	1.17717	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776
1477010491859753	4.98567	-8.99054	-2.71994	-2.19822	-0.996895	lidar	0.250754	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777
1477010491914804	5.04427	-8.85424	-2.73624	-2.21292	-0.94548	radar	2.47269	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476
1477010491969855	5.16569	-8.71796	-2.77957	-2.27712	-0.95419	lidar	0.846014	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475
1477010492024752	5.28279	-8.60575	-2.7873	-2.34368	-0.971416	radar	0.295797	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216
1477010492079650	5.40181	-8.48811	-2.80876	-2.39892	-0.972063	lidar	0.186083	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157
1477010492134713	5.46282	-8.36605	-2.7849	-2.38908	-0.888871	radar	5.80675	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609
1477010492189776	5.57083	-8.25994	-2.78378	-2.43369	-0.885202	lidar	0.0781878	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161
1477010492244751	5.71481	-8.17591	-2.79599	-2.5118	-0.924282	radar	1.35482	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902
1477010492299727	5.84457	-8.07815	-2.81083	-2.56026	-0.921543	lidar	0.121821	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899
1477010492354717	5.89015	-7.9586	-2.73134	-2.51305	-0.786714	radar	17.2861	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777
1477010492409707	6.0231	-7.84957	-2.76552	-2.55061	-0.780147	lidar	0.573435	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777
1477010492464731	6.12163	-7.74819	-2.74048	-2.55467	-0.725123	radar	3.15459	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739
1477010492519755	6.25107	-7.6475	-2.76195	-2.58697	-0.717681	lidar	0.389123	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739
1477010492574809	6.34401	-7.54297	-2.72498	-2.57734	-0.648284	radar	4.89008	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641
1477010492629864	6.46987	-7.44572	-2.73981	-2.60371	-0.639738	lidar	0.41097	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638
1477010492684838	6.5923	-7.35979	-2.73339	-2.62359	-0.61776	radar	0.565634	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904
1477010492739812	6.73253	-7.25797	-2.76879	-2.64622	-0.60669	lidar	0.767916	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904
1477010492794737	6.82636	-7.15561	-2.71773	-2.62605	-0.530868	radar	5.98042	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066
1477010492849663	6.96429	-7.05848	-2.74693	-2.64489	-0.520938	lidar	0.539907	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065
1477010492899667	7.08674	-6.98639	-2.75288	-2.66547	-0.514003	radar	0.181439	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984
1477010492949671	7.2229	-6.88755	-2.79787	-2.67612	-0.499508	lidar	1.18339	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984
1477010492999702	7.27468	-6.76743	-2.69157	-2.60492	-0.362272	radar	21.3848	7.234	-6.59525	7.3	-6.65	0.999384	1.99876
1477010493049734	7.38588	-6.66891	-2.70905	-2.60658	-0.347672	lidar	1.04812	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874
1477010493104730	7.57085	-6.63772	-2.78483	-2.6987	-0.451796	radar	12.7404	7.67988	-6.69347	7.5	-6.55	2.72747	0
1477010493159727	7.69888	-6.57245	-2.77249	-2.72037	-0.449461	lidar	0.171591	7.64389	-6.55777	7.65	-6.55	2.72745	0
1477010493214786	7.79619	-6.48753	-2.68873	-2.69271	-0.370834	radar	9.15426	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624
1477010493269845	7.91795	-6.40928	-2.68491	-2.70256	-0.361826	lidar	0.530186	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624
1477010493324861	8.0599	-6.35151	-2.70642	-2.73492	-0.382303	radar	1.13011	7.9171	-6.24084	8	-6.3	2.72648	0.908821
1477010493379878	8.19012	-6.28198	-2.70616	-2.74814	-0.375517	lidar	0.242829	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817
1477010493434854	8.25739	-6.17882	-2.56343	-2.68292	-0.250866	radar	22.7269	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847
1477010493489831	8.38382	-6.08326	-2.58602	-2.6782	-0.234052	lidar	0.922461	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844
1477010493544847	8.53726	-6.03304	-2.64266	-2.72279	-0.282527	radar	4.34586	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883
1477010493599864	8.66875	-5.95154	-2.65624	-2.72515	-0.270654	lidar	0.450602	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817
1477010493654873	8.76424	-5.86123	-2.58278	-2.69026	-0.201291	radar	6.50899	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788
1477010493709882	8.88978	-5.7677	-2.60108	-2.68286	-0.18467	lidar	0.83614	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788
1477010493764805	9.01954	-5.69609	-2.61525	-2.69162	-0.18687	radar	0.787438	8.91028	-5.47662	9	-5.55	2.73109	1.82073
1477010493819729	9.15168	-5.59494	-2.6446	-2.68026	-0.167302	lidar	1.05723	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072
1477010493874736	9.2545	-5.50155	-2.5923	-2.64719	-0.109096	radar	4.42692	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795
1477010493929744	9.37659	-5.39547	-2.61445	-2.63061	-0.0889205	lidar	1.14815	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793
1477010493984708	9.50449	-5.31755	-2.62803	-2.63429	-0.0906018	radar	0.489752	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937
1477010494039673	9.63746	-5.19977	-2.66945	-2.61367	-0.0675878	lidar	1.42179	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935
1477010494089740	9.69684	-5.08062	-2.56677	-2.5338	0.0483286	radar	17.5017	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733
1477010494139808	9.7974	-4.97177	-2.58734	-2.51065	0.0665793	lidar	0.998289	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731
1477010494194838	9.90113	-4.87218	-2.57219	-2.4858	0.0953062	radar	1.00183	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719
1477010494249869	10.0029	-4.75935	-2.58142	-2.46372	0.109947	lidar	0.754058	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717
1477010494304801	10.1055	-4.65867	-2.57369	-2.44307	0.129164	radar	0.429668	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043
1477010494359734	10.2048	-4.53977	-2.58736	-2.41888	0.143981	lidar	0.724393	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042
1477010494414745	10.3422	-4.46397	-2.63527	-2.45268	0.0848635	radar	4.57702	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782
1477010494469757	10.4556	-4.34262	-2.66265	-2.43342	0.0974718	lidar	0.518183	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178
1477010494524777	10.4953	-4.19401	-2.56285	-2.32999	0.231772	radar	21.0871	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628
1477010494579797	10.588	-4.0587	-2.58917	-2.29964	0.246927	lidar	0.720227	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628
1477010494634760	10.6722	-3.93764	-2.58618	-2.26911	0.268223	radar	0.529296	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911
1477010494689724	10.7651	-3.78693	-2.62916	-2.23517	0.284484	lidar	1.0273	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908
1477010494744718	10.8713	-3.67987	-2.65118	-2.2425	0.251509	radar	1.38799	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838
1477010494799712	10.9586	-3.54248	-2.67243	-2.21731	0.261058	lidar	0.344448	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838
1477010494854745	11.0037	-3.39369	-2.6388	-2.14455	0.340064	radar	6.26077	11.0183	-3.30073	11	-3.3	0.908549	2.72563
1477010494909778	11.0805	-3.24154	-2.67036	-2.11271	0.351003	lidar	0.538863	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564
1477010494964791	11.1306	-3.09617	-2.6601	-2.06015	0.395373	radar	1.84936	11.1054	-3.01303	11.1	-3	0.90888	2.72663
1477010495019805	11.1901	-2.93895	-2.68517	-2.02416	0.407188	lidar	0.593521	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661
1477010495074751	11.2378	-2.79326	-2.6837	-1.98206	0.43263	radar	0.639493	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995
1477010495129697	11.2886	-2.63048	-2.71145	-1.94561	0.442953	lidar	0.543591	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995
1477010495184782	11.2496	-2.43802	-2.68885	-1.79502	0.619624	radar	30.5662	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306
1477010495239868	11.2625	-2.28166	-2.69205	-1.74901	0.629612	lidar	0.543618	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304
1477010495294756	11.3634	-2.18349	-2.66436	-1.82277	0.477191	radar	22.2736	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284
1477010495349645	11.3911	-2.02567	-2.68144	-1.78903	0.483084	lidar	0.245226	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281
1477010495404793	11.3836	-1.86539	-2.68118	-1.72069	0.538286	radar	2.92571	11.224	-1.77367	11.35	-1.8	0	2.71996
1477010495459942	11.3977	-1.70199	-2.70163	-1.68431	0.543411	lidar	0.246846	11.3661	-1.64386	11.35	-1.65	0	2.71993
1477010495514797	11.3947	-1.54708	-2.70581	-1.63647	0.566421	radar	0.619668	11.2691	-1.47976	11.35	-1.5	0	2.73448
1477010495569653	11.392	-1.38697	-2.71865	-1.59797	0.572343	lidar	0.248484	11.3391	-1.34511	11.35	-1.35	0	2.73446
1477010495619661	11.2846	-1.2178	-2.75203	-1.43985	0.753106	radar	31.0087	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952
1477010495669670	11.2465	-1.07368	-2.7588	-1.39171	0.761663	lidar	0.51175	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949
1477010495719666	11.1792	-0.924633	-2.78893	-1.31126	0.818439	radar	3.41684	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024
1477010495769663	11.1291	-0.780715	-2.80176	-1.26345	0.823696	lidar	0.294661	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021
1477010495824677	11.0259	-0.621207	-2.85495	-1.16009	0.904008	radar	6.77787	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773
1477010495879691	10.9406	-0.494685	-2.8326	-1.09913	0.91464	lidar	0.686938	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773
1477010495934684	10.8487	-0.357483	-2.85217	-1.02972	0.941558	radar	0.88266	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184
1477010495989678	10.7477	-0.253738	-2.81488	-0.964998	0.954821	lidar	0.940381	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839
1477010496039672	10.5805	-0.12645	-2.95699	-0.830367	1.07841	radar	21.3599	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024
1477010496089667	10.4566	-0.0536964	-2.91832	-0.757832	1.09703	lidar	1.41771	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022
1477010496139654	10.3502	0.0326505	-2.89257	-0.704245	1.0932	radar	0.493161	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027
1477010496189641	10.2205	0.0860022	-2.85332	-0.62965	1.1136	lidar	1.36999	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027
1477010496239639	10.1191	0.152821	-2.79326	-0.584493	1.09621	radar	1.60926	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004
1477010496289638	9.98793	0.189184	-2.75725	-0.509181	1.1173	lidar	1.2072	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003
1477010496339634	9.84314	0.246146	-2.81165	-0.432411	1.14661	radar	2.83681	9.8478	0.0279858	9.8	0.0500011	-3.00025	0
1477010496389630	9.70162	0.243523	-2.76036	-0.342925	1.17985	lidar	2.56646	9.65029	0.0372757	9.65	0.0500011	-3.00024	0
1477010496439659	9.55446	0.280647	-2.80431	-0.271123	1.19729	radar	1.62197	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409
1477010496489688	9.40457	0.274798	-2.78231	-0.184887	1.22335	lidar	1.32195	9.33515	0.138463	9.35	0.15	-2.99825	0.999409
1477010496544659	9.29584	0.265644	-2.62092	-0.117178	1.21749	radar	8.28296	9.46113	0.134275	9.25	0.15	-1.81915	0
1477010496599631	9.14927	0.251504	-2.6065	-0.0333851	1.23443	lidar	0.472029	9.13787	0.161547	9.15	0.15	-1.81913	0
1477010496649643	9.00222	0.260943	-2.67821	0.0264914	1.23462	radar	1.9883	9.02723	0.196492	9	0.2	-2.99927	0.99976
1477010496699655	8.86218	0.252272	-2.68556	0.0904602	1.23614	lidar	0.0865977	8.82128	0.250523	8.85	0.25	-2.99927	0.99976
1477010496749676	8.71376	0.248359	-2.74519	0.144836	1.22897	radar	1.2597	8.67607	0.247512	8.7	0.25	-2.99873	0
1477010496799698	8.57497	0.22925	-2.75126	0.203605	1.22592	lidar	0.051959	8.54916	0.247046	8.55	0.25	-2.99871	0
1477010496854669	8.4318	0.196159	-2.73962	0.269742	1.22495	radar	0.109682	8.44086	0.253341	8.4	0.25	-2.72872	0
1477010496909640	8.28096	0.175472	-2.74981	0.320497	1.20826	lidar	0.528131	8.2302	0.258614	8.25	0.25	-2.72871	0
1477010496959655	8.1349	0.151457	-2.80801	0.359376	1.18482	radar	1.63136	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997
1477010497009670	7.99748	0.104753	-2.81684	0.414006	1.17977	lidar	0.157651	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997
1477010497059653	7.84772	0.077929	-2.88363	0.439316	1.14225	radar	2.89887	7.82213	0.149733	7.8	0.15	-3.00101	0
1477010497109637	7.70798	0.0437454	-2.88686	0.474375	1.12074	lidar	0.946774	7.63383	0.15164	7.65	0.15	-3.00099	0
1477010497164643	7.56331	-0.015025	-2.89328	0.521568	1.10595	radar	0.426587	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982
1477010497219650	7.41734	-0.0613472	-2.88689	0.5563	1.08106	lidar	1.15643	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974
1477010497269642	7.30448	-0.13957	-2.85343	0.617312	1.09243	radar	1.6074	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016
1477010497319635	7.18505	-0.188253	-2.83524	0.64742	1.0697	lidar	1.05941	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015
1477010497374674	7.01828	-0.232755	-2.90267	0.645011	0.99668	radar	6.86156	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169
1477010497429714	6.88861	-0.309656	-2.89028	0.685175	0.983137	lidar	0.425099	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688
1477010497479687	6.8257	-0.446443	-2.80475	0.797737	1.06576	radar	11.157	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107
1477010497529660	6.73324	-0.526921	-2.78165	0.839087	1.05528	lidar	0.423015	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107
1477010497579656	6.63221	-0.605732	-2.78318	0.864346	1.02142	radar	1.2575	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017
1477010497629652	6.54558	-0.696312	-2.76444	0.906546	1.01375	lidar	0.288181	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017
1477010497679658	6.49083	-0.837726	-2.74312	1.00245	1.07475	radar	4.50779	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963
1477010497729664	6.42442	-0.95596	-2.74026	1.05807	1.07659	lidar	0.0312922	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963
1477010497779665	6.37671	-1.09677	-2.74152	1.13921	1.11324	radar	1.29569	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995
1477010497829667	6.32773	-1.22615	-2.74191	1.19825	1.11632	lidar	0.0575137	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992
1477010497879645	6.32409	-1.40056	-2.76436	1.31725	1.20007	radar	6.6345	6.5527	-1.43518	6.35	-1.4	0	-3.00132
1477010497929624	6.30258	-1.53747	-2.76103	1.38214	1.20468	lidar	0.154016	6.35503	-1.55184	6.35	-1.55	0	-3.00129
1477010497984639	6.28088	-1.68074	-2.75005	1.44616	1.20207	radar	0.0927377	6.33086	-1.6454	6.35	-1.65	0	-1.81769
1477010498039654	6.27965	-1.81721	-2.72265	1.51517	1.20639	lidar	0.471142	6.34356	-1.7483	6.35	-1.75	0	-1.81769
1477010498089657	6.29622	-1.9736	-2.75758	1.60467	1.24668	radar	1.83691	6.34522	-1.96081	6.35	-1.95	0	-3.99976
1477010498139661	6.31063	-2.11242	-2.75725	1.6702	1.24957	lidar	0.0536346	6.34095	-2.12276	6.35	-2.15	0	-3.99972
1477010498189661	6.30495	-2.22048	-2.69101	1.69763	1.19991	radar	3.5849	6.3068	-2.23646	6.35	-2.25	0	-2
1477010498239662	6.3294	-2.35281	-2.68936	1.7596	1.20181	lidar	0.0179968	6.34785	-2.35274	6.35	-2.35	0	-1.99998
1477010498289662	6.33809	-2.46684	-2.64128	1.7953	1.16775	radar	1.95539	6.26272	-2.46894	6.35	-2.5	0	-3
1477010498339662	6.36884	-2.60222	-2.65327	1.85213	1.16533	lidar	0.0948092	6.36265	-2.64414	6.35	-2.65	0	-3
1477010498389660	6.41753	-2.74433	-2.69827	1.92203	1.18298	radar	1.00557	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012
1477010498439659	6.46465	-2.8821	-2.71716	1.97806	1.17855	lidar	0.248638	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009
1477010498489695	6.53282	-3.03364	-2.79631	2.04914	1.19806	radar	2.47258	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712
1477010498539731	6.5874	-3.18956	-2.84301	2.09465	1.18081	lidar	1.64653	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712
1477010498594681	6.63718	-3.30447	-2.73865	2.12989	1.1374	radar	6.89672	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983
1477010498649631	6.70191	-3.4531	-2.76539	2.17497	1.11905	lidar	0.817942	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984
1477010498699664	6.77531	-3.57617	-2.77779	2.22275	1.11041	radar	0.414506	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802
1477010498749697	6.83739	-3.71605	-2.80807	2.25357	1.08496	lidar	1.35779	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802
1477010498804730	6.90347	-3.82895	-2.73663	2.28941	1.05562	radar	3.70298	6.65288	-3.91672	6.8	-4	0.908549	-2.72564
1477010498859764	6.97055	-3.98466	-2.7716	2.31108	1.01894	lidar	2.37031	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561
1477010498914716	7.0302	-4.07738	-2.62059	2.33989	0.98163	radar	11.3499	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977
1477010498969669	7.09243	-4.21734	-2.63789	2.35605	0.945041	lidar	2.08914	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975
1477010499019665	7.17295	-4.32398	-2.6336	2.38809	0.928952	radar	1.11088	7.09552	-4.55441	7	-4.5	1.00008	-3.00024
1477010499069661	7.2186	-4.46715	-2.65344	2.38309	0.87946	lidar	3.78744	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024
1477010499119665	7.32638	-4.59945	-2.7677	2.41565	0.87264	radar	5.40156	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976
1477010499169669	7.39063	-4.74417	-2.78978	2.41308	0.827908	lidar	2.98985	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976
1477010499219655	7.45547	-4.82944	-2.67004	2.43337	0.802347	radar	8.03852	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057
1477010499269641	7.5104	-4.97184	-2.68386	2.42238	0.753387	lidar	3.4185	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056
1477010499319639	7.58995	-5.07033	-2.65347	2.44237	0.735239	radar	1.68844	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012
1477010499369637	7.63426	-5.22416	-2.66539	2.41645	0.675487	lidar	4.98527	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012
1477010499419647	7.72092	-5.33029	-2.67829	2.43396	0.660495	radar	1.35849	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961
1477010499469657	7.78434	-5.47047	-2.69055	2.42074	0.616393	lidar	2.65148	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996
1477010499519643	7.86467	-5.56934	-2.65645	2.43462	0.599143	radar	1.75686	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084
1477010499569629	7.91369	-5.72778	-2.67075	2.4023	0.540016	lidar	4.65067	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084
1477010499619634	8.00094	-5.8318	-2.68503	2.41607	0.528175	radar	1.31908	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981
1477010499669639	8.06308	-5.97432	-2.69518	2.3962	0.484403	lidar	2.49582	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998
1477010499719637	8.13153	-6.063	-2.60451	2.40458	0.466847	radar	4.67172	8.03808	-6.28852	8	-6.25	1.00004	-2.00008
1477010499769635	8.18406	-6.20247	-2.60816	2.38001	0.421836	lidar	2.59571	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008
1477010499819647	8.29524	-6.32239	-2.72117	2.3951	0.419187	radar	6.33481	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928
1477010499869660	8.35708	-6.47269	-2.73525	2.36777	0.373866	lidar	2.6662	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925
1477010499924653	8.42514	-6.56669	-2.59896	2.37123	0.354132	radar	9.2218	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841
1477010499979646	8.47935	-6.72044	-2.60149	2.33978	0.306685	lidar	2.65363	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841
1477010500029640	8.57485	-6.83486	-2.64406	2.34695	0.299939	radar	1.46313	8.58336	-7.15056	8.4	-7	1.0001	-3.00036
1477010500079634	8.61518	-6.98828	-2.64864	2.30704	0.249045	lidar	3.11245	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036
1477010500129657	8.69778	-7.09519	-2.67272	2.31278	0.243929	radar	1.55029	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908
1477010500179680	8.75262	-7.23355	-2.67719	2.28782	0.209566	lidar	1.42195	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908
1477010500229651	8.84306	-7.35041	-2.71386	2.29229	0.205113	radar	0.944458	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174
1477010500279623	8.88743	-7.50594	-2.72408	2.25412	0.160411	lidar	2.39685	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171
1477010500329631	8.93881	-7.6053	-2.6254	2.24336	0.13893	radar	4.88368	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968
1477010500379639	8.97861	-7.74525	-2.62576	2.21167	0.103294	lidar	1.58352	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968
1477010500429635	9.09665	-7.88153	-2.78312	2.22959	0.122097	radar	10.8022	9.07758	-8.1058	8.95	-8	2.00017	-3.00024
1477010500479632	9.14622	-8.03401	-2.79563	2.19791	0.0873728	lidar	1.46513	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021
1477010500529687	9.19549	-8.13927	-2.70421	2.18403	0.0659959	radar	4.0884	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781
1477010500579743	9.24338	-8.27827	-2.70942	2.15921	0.0401435	lidar	0.796206	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779
1477010500634757	9.31547	-8.40515	-2.68455	2.15259	0.0303784	radar	0.691005	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657
1477010500689772	9.35961	-8.56211	-2.69183	2.12047	-0.000560982	lidar	1.09228	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655
1477010500744749	9.41788	-8.68568	-2.66079	2.10996	-0.011675	radar	0.920507	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841
1477010500799727	9.45358	-8.85021	-2.67448	2.07236	-0.0452802	lidar	1.27156	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839
1477010500849738	9.53578	-8.98544	-2.75095	2.07795	-0.0332071	radar	2.52855	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935
1477010500899749	9.55979	-9.14421	-2.76462	2.0381	-0.0678732	lidar	1.4142	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934
1477010500954757	9.59027	-9.27037	-2.661	2.00815	-0.100153	radar	5.48794	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792
1477010501009766	9.63283	-9.41512	-2.66317	1.9877	-0.113723	lidar	0.229667	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179
1477010501064712	9.68418	-9.54996	-2.65332	1.97596	-0.119625	radar	0.120219	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996
1477010501119659	9.71158	-9.7062	-2.66233	1.94503	-0.141612	lidar	0.567848	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993
1477010501174727	9.77065	-9.84905	-2.69202	1.94161	-0.1349	radar	0.451001	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239
1477010501229795	9.80209	-10.0046	-2.7014	1.91613	-0.151135	lidar	0.309044	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391
1477010501284719	9.82198	-10.1334	-2.62905	1.88633	-0.177717	radar	2.51502	9.69256	-10.1336	9.75	-10.2	0	-2.73106
1477010501339643	9.83507	-10.2942	-2.64302	1.85141	-0.200288	lidar	0.604732	9.75264	-10.3488	9.75	-10.35	0	-2.73105
1477010501389643	9.90076	-10.4378	-2.73558	1.8659	-0.167379	radar	4.44532	9.82419	-10.5024	9.8	-10.5	1	-2.99999
1477010501439644	9.91046	-10.592	-2.75216	1.83354	-0.188874	lidar	0.591851	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996
